# Time / h, Central compartment conc. ng / mL, Peripheral compartment 1 conc. ng / mL, Peripheral compartment 2 conc. ng / mL
2.889999999999981029e+00,5.165668843582297276e-01,4.035691318993769872e-02,6.053536978490654114e-02
2.899999999999980815e+00,5.198104963237857312e-01,4.098663993671599476e-02,6.147995990507398867e-02
2.909999999999980602e+00,5.230214219669147013e-01,4.161652765246014879e-02,6.242479147869021971e-02
2.919999999999980389e+00,5.262001626166999957e-01,4.224650789649600502e-02,6.336976184474399365e-02
2.929999999999980176e+00,5.293472113288002490e-01,4.287651372262678284e-02,6.431477058394016733e-02
2.939999999999979963e+00,5.324630528854493727e-01,4.350647967913306990e-02,6.525971951869961873e-02
2.949999999999979750e+00,5.355481637954562224e-01,4.413634180877284291e-02,6.620451271315927477e-02
2.959999999999979536e+00,5.386030122942049303e-01,4.476603764878142599e-02,6.714905647317215287e-02
2.969999999999979323e+00,5.416280583436546836e-01,4.539550623087151848e-02,6.809325934630729160e-02
2.979999999999979110e+00,5.446237536323397244e-01,4.602468808123319488e-02,6.903703212184980620e-02
2.989999999999978897e+00,5.475905415753697936e-01,4.665352522053391182e-02,6.998028783080088855e-02
3.000000000000000000e+00,5.475905415753697936e-01,4.665352522053391182e-02,6.998028783080088855e-02
3.009999999999999787e+00,5.406033464601925909e-01,4.727205497034302900e-02,7.090808245551456779e-02
3.019999999999999574e+00,5.337352742606075173e-01,4.787064496245132389e-02,7.180596744367701012e-02
3.029999999999999361e+00,5.269840659238770320e-01,4.844972763361284768e-02,7.267459145041929580e-02
3.039999999999999147e+00,5.203475040075218327e-01,4.900972719377702513e-02,7.351459079066556546e-02
3.049999999999998934e+00,5.138234126793210788e-01,4.955105962608863379e-02,7.432658943913296457e-02
3.059999999999998721e+00,5.074096577173120570e-01,5.007413268688778313e-02,7.511119903033168510e-02
3.069999999999998508e+00,5.011041465097905157e-01,5.057934590570994926e-02,7.586901885856493777e-02
3.079999999999998295e+00,4.949048161635182241e-01,5.106709295924819619e-02,7.660063943887231164e-02
3.089999999999998082e+00,4.888080556968658619e-01,5.153807665280411149e-02,7.730711497920618458e-02
3.099999999999997868e+00,4.828110686714358057e-01,5.199283727374526265e-02,7.798925591061790785e-02
3.109999999999997655e+00,4.769123324464095703e-01,5.243166089908904426e-02,7.864749134863358027e-02
3.119999999999997442e+00,4.711103350744581530e-01,5.285483154674492506e-02,7.928224732011740494e-02
3.129999999999997229e+00,4.654035753017423116e-01,5.326263117551442716e-02,7.989394676327166156e-02
3.139999999999997016e+00,4.597905625679125641e-01,5.365533968509111906e-02,8.048300952763669247e-02
3.149999999999996803e+00,4.542698170061091334e-01,5.403323491606062956e-02,8.104985237409095822e-02
3.159999999999996589e+00,4.488398694429618363e-01,5.439659264990062693e-02,8.159488897485095427e-02
3.169999999999996376e+00,4.434992613985903609e-01,5.474568660898086053e-02,8.211852991347130815e-02
3.179999999999996163e+00,4.382465450866039891e-01,5.508078845656311229e-02,8.262118268484468231e-02
3.189999999999995950e+00,4.330802834141018187e-01,5.540216779680122439e-02,8.310325169520185740e-02
3.199999999999995737e+00,4.279990499816725968e-01,5.571009217474109237e-02,8.356513826211166285e-02
3.209999999999995524e+00,4.230014290833947199e-01,5.600482707632067209e-02,8.400724061448103241e-02
3.219999999999995310e+00,4.180860157068364003e-01,5.628663592836996576e-02,8.442995389255496252e-02
3.229999999999995097e+00,4.132514155330554995e-01,5.655578009861103594e-02,8.483367014791656779e-02
3.239999999999994884e+00,4.084962449365996395e-01,5.681251889565799157e-02,8.521877834348699776e-02
3.249999999999994671e+00,4.038191309855060918e-01,5.705710956901700187e-02,8.558566435352552015e-02
3.259999999999994458e+00,3.992187114413018878e-01,5.728980730908628943e-02,8.593471096362945150e-02
3.269999999999994245e+00,3.946936347590037641e-01,5.751086524715613019e-02,8.626629787073421263e-02
3.279999999999994031e+00,3.902425600871181621e-01,5.772053445540885341e-02,8.658080168311330094e-02
3.289999999999993818e+00,3.858641572676411724e-01,5.791906394691884868e-02,8.687859592037829037e-02
3.299999999999993605e+00,3.815571068360587015e-01,5.810670067565255198e-02,8.716005101347884532e-02
3.309999999999993392e+00,3.773201000213463052e-01,5.828368953646845263e-02,8.742553430470269282e-02
3.319999999999993179e+00,3.731518387459691888e-01,5.845027336511710719e-02,8.767541004767567814e-02
3.329999999999992966e+00,3.690510356258824842e-01,5.860669293824110476e-02,8.791003940736166755e-02
3.339999999999992752e+00,3.650164139705307509e-01,5.875318697337510859e-02,8.812978046006267330e-02
3.349999999999992539e+00,3.610467077828485305e-01,5.888999212894582835e-02,8.833498819341875641e-02
3.359999999999992326e+00,3.571406617592598476e-01,5.901734300427202706e-02,8.852601450640805447e-02
3.369999999999992113e+00,3.532970312896785425e-01,5.913547213956452109e-02,8.870320820934679551e-02
3.379999999999991900e+00,3.495145824575081606e-01,5.924461001592618709e-02,8.886691502388929798e-02
3.389999999999991687e+00,3.457920920396420073e-01,5.934498505535194812e-02,8.901747758302792912e-02
3.399999999999991473e+00,3.421283475064629265e-01,5.943682362072878755e-02,8.915523543109318827e-02
3.409999999999991260e+00,3.385221470218437445e-01,5.952035001583573515e-02,8.928052502375360966e-02
3.419999999999991047e+00,3.349722994431467149e-01,5.959578648534388789e-02,8.939367972801584572e-02
3.429999999999990834e+00,3.314776243212240736e-01,5.966335321481638920e-02,8.949502982222458380e-02
3.439999999999990621e+00,3.280369519004174839e-01,5.972326833070842195e-02,8.958490249606264333e-02
3.449999999999990408e+00,3.246491231185584247e-01,5.977574790036725705e-02,8.966362185055089251e-02
3.459999999999990195e+00,3.213129896069683578e-01,5.982100593203218408e-02,8.973150889804829000e-02
3.469999999999989981e+00,3.180274136904580051e-01,5.985925437483458067e-02,8.978888156225187100e-02
3.479999999999989768e+00,3.147912683873281270e-01,5.989070311879784309e-02,8.983605467819677504e-02
3.489999999999989555e+00,3.116034374093689663e-01,5.991555999483745565e-02,8.987333999225619041e-02
3.499999999999989342e+00,3.084628151618606928e-01,5.993403077476092827e-02,8.990104616214139588e-02
3.509999999999989129e+00,3.053683067435730702e-01,5.994631917126784504e-02,8.991947875690177450e-02
3.519999999999988916e+00,3.023188279467656225e-01,5.995262683794984337e-02,8.992894025692475812e-02
3.529999999999988702e+00,2.993133052571874675e-01,5.995315336929059324e-02,8.992973005393589681e-02
3.539999999999988489e+00,2.963506758540775943e-01,5.994809630066584571e-02,8.992214445099877551e-02
3.549999999999988276e+00,2.934298876101645304e-01,5.993765110834339133e-02,8.990647666251508352e-02
3.559999999999988063e+00,2.905498990916667301e-01,5.992201120948307397e-02,8.988301681422461442e-02
3.569999999999987850e+00,2.877103828749365544e-01,5.990122711973401570e-02,8.985184067960103049e-02
3.579999999999987637e+00,2.849115899149883280e-01,5.987523375628909378e-02,8.981285063443364414e-02
3.589999999999987423e+00,2.821529321041015281e-01,5.984413422514648501e-02,8.976620133771973098e-02
3.599999999999987210e+00,2.794338178020014940e-01,5.980803240375934249e-02,8.971204860563902761e-02
3.609999999999986997e+00,2.767536595484076933e-01,5.976703139616579286e-02,8.965054709424868928e-02
3.619999999999986784e+00,2.741118740630337225e-01,5.972123353298893628e-02,8.958185029948340095e-02
3.629999999999986571e+00,2.715078822455871954e-01,5.967074037143686727e-02,8.950611055715530784e-02
3.639999999999986358e+00,2.689411091757701877e-01,5.961565269530266081e-02,8.942347904295398775e-02
3.649999999999986144e+00,2.664109841132785705e-01,5.955607051496436544e-02,8.933410577244656203e-02
3.659999999999985931e+00,2.639169404978026212e-01,5.949209306738503095e-02,8.923813960107755683e-02
3.669999999999985718e+00,2.614584159490265791e-01,5.942381881611268069e-02,8.913572822416902797e-02
3.679999999999985505e+00,2.590348522666290343e-01,5.935134545128030459e-02,8.902701817692046382e-02
3.689999999999985292e+00,2.566456954302824833e-01,5.927476988960590082e-02,8.891215483440885470e-02
3.699999999999985079e+00,2.542903955996538290e-01,5.919418827439244107e-02,8.879128241158866508e-02
3.709999999999984865e+00,2.519684071144038251e-01,5.910969597552786364e-02,8.866454396329180587e-02
3.719999999999984652e+00,2.496791884941876316e-01,5.902138758948512198e-02,8.853208138422768991e-02
3.729999999999984439e+00,2.474222024386544261e-01,5.892935693932211533e-02,8.839403540898317646e-02
3.739999999999984226e+00,2.451969158274475979e-01,5.883369707468176502e-02,8.825054561202264058e-02
3.749999999999984013e+00,2.430027997202046097e-01,5.873450027179193123e-02,8.810175040768790378e-02
3.759999999999983800e+00,2.408393293565571081e-01,5.863185803346549624e-02,8.794778705019824783e-02
3.769999999999983586e+00,2.387059841561308959e-01,5.852586108910030893e-02,8.778879163365047034e-02
3.779999999999983373e+00,2.366022477185459050e-01,5.841659939467919171e-02,8.762489909201878757e-02
3.789999999999983160e+00,2.345276078234162509e-01,5.830416213276995441e-02,8.745624319915494549e-02
3.799999999999982947e+00,2.324815564303501225e-01,5.818863771252540812e-02,8.728295656878812259e-02
3.809999999999982734e+00,2.304635896789499760e-01,5.807011376968332361e-02,8.710517065452499930e-02
3.819999999999982521e+00,2.284732078888122575e-01,5.794867716656646600e-02,8.692301574984970247e-02
3.829999999999982307e+00,2.265099155595276526e-01,5.782441399208258087e-02,8.673662098812387478e-02
3.839999999999982094e+00,2.245732213706810587e-01,5.769740956172438734e-02,8.654611434258657754e-02
3.849999999999981881e+00,2.226626381818513356e-01,5.756774841756959887e-02,8.635162262635440178e-02
3.859999999999981668e+00,2.207776830326116935e-01,5.743551432828091635e-02,8.615327149242137106e-02
3.869999999999981455e+00,2.189178771425293324e-01,5.730079028910600031e-02,8.595118543365901087e-02
3.879999999999981242e+00,2.170827459111656921e-01,5.716365852187752644e-02,8.574548778281629313e-02
3.889999999999981029e+00,2.152718189180762853e-01,5.702420047501311623e-02,8.553630071251969169e-02
3.899999999999980815e+00,2.134846299228109201e-01,5.688249682351541325e-02,8.532374523527312682e-02
3.909999999999980602e+00,2.117207168649132831e-01,5.673862746897200687e-02,8.510794120345802072e-02
3.919999999999980389e+00,2.099796218639215228e-01,5.659267153955549468e-02,8.488900730933324201e-02
3.929999999999980176e+00,2.082608912193676942e-01,5.644470739002344084e-02,8.466706108503517514e-02
3.939999999999979963e+00,2.065640754107781196e-01,5.629481260171841084e-02,8.444221890257762320e-02
3.949999999999979750e+00,2.048887290976732223e-01,5.614306398256792979e-02,8.421459597385190510e-02
3.959999999999979536e+00,2.032344111195675818e-01,5.598953756708452412e-02,8.398430635062680005e-02
3.969999999999979323e+00,2.016006844959699618e-01,5.583430861636569376e-02,8.375146292454854757e-02
3.979999999999979110e+00,1.999871164263831713e-01,5.567745161809392607e-02,8.351617742714090298e-02
3.989999999999978897e+00,1.983932782903043146e-01,5.551904028653668194e-02,8.327856042980502638e-02
3.999999999999978684e+00,1.968187456472245134e-01,5.535914756254641661e-02,8.303872134381963532e-02
4.009999999999978471e+00,1.952630982366291290e-01,5.519784561356056579e-02,8.279676842034086603e-02
4.019999999999978257e+00,1.937259199779975405e-01,5.503520583360153873e-02,8.255280875040231503e-02
4.029999999999978044e+00,1.922067989708034497e-01,5.487129884327673901e-02,8.230694826491512239e-02
4.039999999999977831e+00,1.907053274945145205e-01,5.470619448977854377e-02,8.205929173466781912e-02
4.049999999999977618e+00,1.892212126953184137e-01,5.453993941528242906e-02,8.180990912292364359e-02
4.059999999999977405e+00,1.877543533133361198e-01,5.437254188944930927e-02,8.155881283417397432e-02
4.069999999999977192e+00,1.863045474347892749e-01,5.420403091672829771e-02,8.130604637509245003e-02
4.079999999999976978e+00,1.848715913647626108e-01,5.403443591389749112e-02,8.105165387084624362e-02
4.089999999999976765e+00,1.834552819929091416e-01,5.386378622837040969e-02,8.079567934255561801e-02
4.099999999999976552e+00,1.820554167934503031e-01,5.369211113819596926e-02,8.053816670729395388e-02
4.109999999999976339e+00,1.806717938251759803e-01,5.351943985205850907e-02,8.027915977808776360e-02
4.119999999999976126e+00,1.793042117314443129e-01,5.334580150927776404e-02,8.001870226391664953e-02
4.129999999999975913e+00,1.779524697401819733e-01,5.317122517980888557e-02,7.975683776971333183e-02
4.139999999999975699e+00,1.766163676638839164e-01,5.299573986424243460e-02,7.949360979636364843e-02
4.149999999999975486e+00,1.752957058996135187e-01,5.281937449380436772e-02,7.922906174070655505e-02
4.159999999999975273e+00,1.739902854290025502e-01,5.264215793035607188e-02,7.896323689553411129e-02
4.169999999999975060e+00,1.726999078182511194e-01,5.246411896639432276e-02,7.869617844959148067e-02
4.179999999999974847e+00,1.714243752181277836e-01,5.228528632505131946e-02,7.842792948757698612e-02
4.189999999999974634e+00,1.701634903639694663e-01,5.210568866009465672e-02,7.815853299014198508e-02
4.199999999999974420e+00,1.689170565756814568e-01,5.192535455592735272e-02,7.788803183389103602e-02
4.209999999999974207e+00,1.676848777577374383e-01,5.174431252758782823e-02,7.761646879138174582e-02
4.219999999999973994e+00,1.664667583991794875e-01,5.156259102074990663e-02,7.734388653112486689e-02
4.229999999999973781e+00,1.652625035736180470e-01,5.138021841172282778e-02,7.707032761758424166e-02
4.239999999999973568e+00,1.640719189392320088e-01,5.119722300745124105e-02,7.679583451117685811e-02
4.249999999999973355e+00,1.628948107387685473e-01,5.101363304551519151e-02,7.652044956827278033e-02
4.259999999999973141e+00,1.617309857995433142e-01,5.082947669413014763e-02,7.624421504119523185e-02
4.269999999999972928e+00,1.605802515334402991e-01,5.064478205214699436e-02,7.596717307822048459e-02
4.279999999999972715e+00,1.594424159369118854e-01,5.045957714905199842e-02,7.568936572357799764e-02
4.289999999999972502e+00,1.583172875909788502e-01,5.027388994496684999e-02,7.541083491745027845e-02
4.299999999999972289e+00,1.572046756612303364e-01,5.008774833064866261e-02,7.513162249597299391e-02
4.309999999999972076e+00,1.561043898978239086e-01,4.990118012748992471e-02,7.485177019123488706e-02
4.319999999999971863e+00,1.550162406354854694e-01,4.971421308751856893e-02,7.457131963127786034e-02
4.329999999999971649e+00,1.539400387935093983e-01,4.952687489339792359e-02,7.429031234009687845e-02
4.339999999999971436e+00,1.528755958757583300e-01,4.933919315842670572e-02,7.400878973764006552e-02
4.349999999999971223e+00,1.518227239706633758e-01,4.915119542653907658e-02,7.372679313980862181e-02
4.359999999999971010e+00,1.507812357512239854e-01,4.896290917230457923e-02,7.344436375845686538e-02
4.369999999999970797e+00,1.497509444750080854e-01,4.877436180092817319e-02,7.316154270139225979e-02
4.379999999999970584e+00,1.487316639841518295e-01,4.858558064825023448e-02,7.287837097237535866e-02
4.389999999999970370e+00,1.477232087053599041e-01,4.839659298074654170e-02,7.259488947111981949e-02
4.399999999999970157e+00,1.467253936499053057e-01,4.820742599552828300e-02,7.231113899329243144e-02
4.409999999999969944e+00,1.457380344136294248e-01,4.801810682034204913e-02,7.202716023051308758e-02
4.419999999999969731e+00,1.447609471769421008e-01,4.782866251356985426e-02,7.174299377035478487e-02
4.429999999999969518e+00,1.437939487048214282e-01,4.763912006422910128e-02,7.145868009634365192e-02
4.439999999999969305e+00,1.428368563468140340e-01,4.744950639197262343e-02,7.117425958795893515e-02
4.449999999999969091e+00,1.418894880370348277e-01,4.725984834708864962e-02,7.088977252063298484e-02
4.459999999999968878e+00,1.409516622941671127e-01,4.707017271050081830e-02,7.060525906575122745e-02
4.469999999999968665e+00,1.400231982214626969e-01,4.688050619376818440e-02,7.032075929065227660e-02
4.479999999999968452e+00,1.391039155067415878e-01,4.669087543908520543e-02,7.003631315862780815e-02
4.489999999999968239e+00,1.381936344223922974e-01,4.650130701928173460e-02,6.975196052892261578e-02
4.499999999999968026e+00,1.372921758253717039e-01,4.631182743782306932e-02,6.946774115673461092e-02
4.509999999999967812e+00,1.363993611572050513e-01,4.612246312880988880e-02,6.918369469321483667e-02
4.519999999999967599e+00,1.355150124439860049e-01,4.593324045697827485e-02,6.889986068546741227e-02
4.529999999999967386e+00,1.346389522963766239e-01,4.574418571769973962e-02,6.861627857654961637e-02
4.539999999999967173e+00,1.337710039096072778e-01,4.555532513698120484e-02,6.833298770547180379e-02
4.549999999999966960e+00,1.329109910634767577e-01,4.536668487146496703e-02,6.805002730719746096e-02
4.559999999999966747e+00,1.320587381223522483e-01,4.517829100842878087e-02,6.776743651264316437e-02
4.569999999999966533e+00,1.312140700351693834e-01,4.499016956578576198e-02,6.748525434867864992e-02
4.579999999999966320e+00,1.303768123354320518e-01,4.480234649208447717e-02,6.720351973812671575e-02
4.589999999999966107e+00,1.295467911412126194e-01,4.461484766650886113e-02,6.692227149976329170e-02
4.599999999999965894e+00,1.287238331551518455e-01,4.442769889887829282e-02,6.664154834831745311e-02
4.609999999999965681e+00,1.279077679194261796e-01,4.424092547364308348e-02,6.636138821046462521e-02
4.619999999999965468e+00,1.270986786356448628e-01,4.405450151243806706e-02,6.608175226865710405e-02
4.629999999999965254e+00,1.262966454132479210e-01,4.386840207772817191e-02,6.580260311659226480e-02
4.639999999999965041e+00,1.255016075980149026e-01,4.368263078728382848e-02,6.552394618092574619e-02
4.649999999999964828e+00,1.247135044005002746e-01,4.349719132053006532e-02,6.524578698079511185e-02
4.659999999999964615e+00,1.239322748960333814e-01,4.331208741854658539e-02,6.496813112781987809e-02
4.669999999999964402e+00,1.231578580247183891e-01,4.312732288406769671e-02,6.469098432610155547e-02
4.679999999999964189e+00,1.223901925914343825e-01,4.294290158148236780e-02,6.441435237222355170e-02
4.689999999999963975e+00,1.216292172658352405e-01,4.275882743683417225e-02,6.413824115525125491e-02
4.699999999999963762e+00,1.208748705823497749e-01,4.257510443782133724e-02,6.386265665673200587e-02
4.709999999999963549e+00,1.201270909401816189e-01,4.239173663379672968e-02,6.358760495069509799e-02
4.719999999999963336e+00,1.193858166033092832e-01,4.220872813576783539e-02,6.331309220365176349e-02
4.729999999999963123e+00,1.186509857004861418e-01,4.202608311639678684e-02,6.303912467459518720e-02
4.739999999999962910e+00,1.179225362252404458e-01,4.184380581000034238e-02,6.276570871500052051e-02
4.749999999999962697e+00,1.172004060358752958e-01,4.166190051254990701e-02,6.249285076882486745e-02
4.759999999999962483e+00,1.164845328554686560e-01,4.148037158167150462e-02,6.222055737250726387e-02
4.769999999999962270e+00,1.157748542718733537e-01,4.129922343664581275e-02,6.194883515496871912e-02
4.779999999999962057e+00,1.150713077377170934e-01,4.111846055840812086e-02,6.167769083761218823e-02
4.789999999999961844e+00,1.143738305704024294e-01,4.093808748954837207e-02,6.140713123432256504e-02
4.799999999999961631e+00,1.136823599521068068e-01,4.075810883431114223e-02,6.113716325146672376e-02
4.809999999999961418e+00,1.129968329297825064e-01,4.057852925859563309e-02,6.086779388789345657e-02
4.819999999999961204e+00,1.123171864151566723e-01,4.039935348995568609e-02,6.059903023493353608e-02
4.829999999999960991e+00,1.116433571847313400e-01,4.022058631759977548e-02,6.033087947639967363e-02
4.839999999999960778e+00,1.109752818797833801e-01,4.004223259239101523e-02,6.006334888858652632e-02
4.849999999999960565e+00,1.103128970063645409e-01,3.986429722684714516e-02,5.979644584027072468e-02
4.859999999999960352e+00,1.096561389353014615e-01,3.968678519514055175e-02,5.953017779271083804e-02
4.869999999999960139e+00,1.090049439021955890e-01,3.950970153309824734e-02,5.926455229964737448e-02
4.879999999999959925e+00,1.083592480074232756e-01,3.933305133820187705e-02,5.899957700730282251e-02
4.889999999999959712e+00,1.077189872161357365e-01,3.915683976958773266e-02,5.873525965438160940e-02
4.899999999999959499e+00,1.070840973582590228e-01,3.898107204804673181e-02,5.847160807207010119e-02
4.909999999999959286e+00,1.064545141284940905e-01,3.880575345602442494e-02,5.820863018403663741e-02
4.919999999999959073e+00,1.058301730863167311e-01,3.863088933762099525e-02,5.794633400643150328e-02
4.929999999999958860e+00,1.052110096559775998e-01,3.845648509859127956e-02,5.768472764788692975e-02
4.939999999999958646e+00,1.045969591265022286e-01,3.828254620634472666e-02,5.742381930951709346e-02
4.949999999999958433e+00,1.039879566516910131e-01,3.810907818994543200e-02,5.716361728491815147e-02
4.959999999999958220e+00,1.033839372501192122e-01,3.793608664011211690e-02,5.690412996016818575e-02
4.969999999999958007e+00,1.027848358051369482e-01,3.776357720921815625e-02,5.664536581382724478e-02
4.979999999999957794e+00,1.021905870648692066e-01,3.759155561129154388e-02,5.638733341693731582e-02
4.989999999999957581e+00,1.016011256422158365e-01,3.742002762201489946e-02,5.613004143302235960e-02
4.999999999999957367e+00,1.010163860148515502e-01,3.724899907872550320e-02,5.587349861808826174e-02
5.009999999999957154e+00,1.004363025252259234e-01,3.707847588041524728e-02,5.561771382062288133e-02
5.019999999999956941e+00,9.986080938056340894e-02,3.690846398773067749e-02,5.536269598159602318e-02
5.029999999999956728e+00,9.928984065286330929e-02,3.673896942297295160e-02,5.510845413445943780e-02
5.039999999999956515e+00,9.872333027889981794e-02,3.656999827009788789e-02,5.485499740514684225e-02
5.049999999999956302e+00,9.816121206022193624e-02,3.640155667471592360e-02,5.460233501207389234e-02
5.059999999999956088e+00,9.760341966315358442e-02,3.623365084409212872e-02,5.435047626613820348e-02
5.069999999999955875e+00,9.704988661879351830e-02,3.606628704714621991e-02,5.409943057071933681e-02
5.079999999999955662e+00,9.650054632301538482e-02,3.589947161445253276e-02,5.384920742167880608e-02
5.089999999999955449e+00,9.595533203646768039e-02,3.573321093824005645e-02,5.359981640736009162e-02
5.099999999999955236e+00,9.541417688457375090e-02,3.556751147239239907e-02,5.335126720858859861e-02
5.109999999999955023e+00,9.487701385753181949e-02,3.540237973244780845e-02,5.310356959867171961e-02
5.119999999999954809e+00,9.434377581031497262e-02,3.523782229559917212e-02,5.285673344339876512e-02
5.129999999999954596e+00,9.381439546267117402e-02,3.507384580069400348e-02,5.261076870104101910e-02
5.139999999999954383e+00,9.328880539912322301e-02,3.491045694823446260e-02,5.236568542235170431e-02
5.149999999999954170e+00,9.276693806896882388e-02,3.474766250037733539e-02,5.212149375056601003e-02
5.159999999999953957e+00,9.224872578628051656e-02,3.458546928093404055e-02,5.187820392140107123e-02
5.169999999999953744e+00,9.173410072990569042e-02,3.442388417537063650e-02,5.163582626305596862e-02
5.179999999999953531e+00,9.122299494346663984e-02,3.426291413080782139e-02,5.139437119621174943e-02
5.189999999999953317e+00,9.071534033536049479e-02,3.410256615602091229e-02,5.115384923403138578e-02
5.199999999999953104e+00,9.021106867875927637e-02,3.394284732143987987e-02,5.091427098215983715e-02
5.209999999999952891e+00,8.971011161160982739e-02,3.378376475914932064e-02,5.067564713872399484e-02
5.219999999999952678e+00,8.921240063663389563e-02,3.362532566288845698e-02,5.043798849433270282e-02
5.229999999999952465e+00,8.871786712132806452e-02,3.346753728805115791e-02,5.020130593207675074e-02
5.239999999999952252e+00,8.822644229796382243e-02,3.331040695168592525e-02,4.996561042752890869e-02
5.249999999999952038e+00,8.773805726358746560e-02,3.315394203249590055e-02,4.973091304874387164e-02
5.259999999999951825e+00,8.725265104654994497e-02,3.299814832711642915e-02,4.949722249067464719e-02
5.269999999999951612e+00,8.677034695433734346e-02,3.284299421192304197e-02,4.926449131788457336e-02
5.279999999999951399e+00,8.629119694139321395e-02,3.268846287180793286e-02,4.903269430771189930e-02
5.289999999999951186e+00,8.581518441371703554e-02,3.253455151841252307e-02,4.880182727761878808e-02
5.299999999999950973e+00,8.534229261616534112e-02,3.238125741946621533e-02,4.857188612919932647e-02
5.309999999999950759e+00,8.487250463245163412e-02,3.222857789878640078e-02,4.834286684817960811e-02
5.319999999999950546e+00,8.440580338514641623e-02,3.207651033627843123e-02,4.811476550441764338e-02
5.329999999999950333e+00,8.394217163567720130e-02,3.192505216793562611e-02,4.788757825190344264e-02
5.339999999999950120e+00,8.348159198432847372e-02,3.177420088583930713e-02,4.766130132875896069e-02
5.349999999999949907e+00,8.302404687024175778e-02,3.162395403815873585e-02,4.743593105723811071e-02
5.359999999999949694e+00,8.256951857141553441e-02,3.147430922915118306e-02,4.721146384372677807e-02
5.369999999999949480e+00,8.211798920470528285e-02,3.132526411916187331e-02,4.698789617874280650e-02
5.379999999999949267e+00,8.166944072582350833e-02,3.117681642462400218e-02,4.676522463693600501e-02
5.389999999999949054e+00,8.122385492933970053e-02,3.102896391805876064e-02,4.654344587708814790e-02
5.399999999999948841e+00,8.078121344868031961e-02,3.088170442807530031e-02,4.632255664211295393e-02
5.409999999999948628e+00,8.034149775612887956e-02,3.073503583937074735e-02,4.610255375905612102e-02
5.419999999999948415e+00,7.990468916282582323e-02,3.058895609273020594e-02,4.588343413909531238e-02
5.429999999999948201e+00,7.947076881876864729e-02,3.044346318502675827e-02,4.566519477754014261e-02
5.439999999999947988e+00,7.903971771281181891e-02,3.029855516922145761e-02,4.544783275383218468e-02
5.449999999999947775e+00,7.861151667266680354e-02,3.015423015436333176e-02,4.523134523154499764e-02
5.459999999999947562e+00,7.818614636490206493e-02,3.001048630558938307e-02,4.501572945838407808e-02
5.469999999999947349e+00,7.776358729494307898e-02,2.986732184412459190e-02,4.480098276618689479e-02
5.479999999999947136e+00,7.734381980707229209e-02,2.972473504728191315e-02,4.458710257092287493e-02
5.489999999999946922e+00,7.692682408442916286e-02,2.958272424846227627e-02,4.437408637269341094e-02
5.499999999999946709e+00,7.651258014901013427e-02,2.944128783715457831e-02,4.416193175573186747e-02
5.509999999999946496e+00,7.610106786166867532e-02,2.930042425893570474e-02,4.395063638840356057e-02
5.519999999999946283e+00,7.569226692211523944e-02,2.916013201547050515e-02,4.374019802320575773e-02
5.529999999999946070e+00,7.528615686891726444e-02,2.902040966451180717e-02,4.353061449676771250e-02
5.539999999999945857e+00,7.488271707949917255e-02,2.888125581990041643e-02,4.332188372985062985e-02
5.549999999999945643e+00,7.448192677014242591e-02,2.874266915156510963e-02,4.311400372734766617e-02
5.559999999999945430e+00,7.408376499598545717e-02,2.860464838552264147e-02,4.290697257828396394e-02
5.569999999999945217e+00,7.368821065102368340e-02,2.846719230387773775e-02,4.270078845581661009e-02
5.579999999999945004e+00,7.329524246810956156e-02,2.833029974482310226e-02,4.249544961723464992e-02
5.589999999999944791e+00,7.290483901895250529e-02,2.819396960263940988e-02,4.229095440395911482e-02
5.599999999999944578e+00,7.251697871411894036e-02,2.805820082769531348e-02,4.208730124154297370e-02
5.609999999999944365e+00,7.213163980303229084e-02,2.792299242644744744e-02,4.188448863967117464e-02
5.619999999999944151e+00,7.174880037397296517e-02,2.778834346144040679e-02,4.168251519216061018e-02
5.629999999999943938e+00,7.136843835407838399e-02,2.765425305130677497e-02,4.148137957696015898e-02
5.639999999999943725e+00,7.099053150934298007e-02,2.752072037076709610e-02,4.128108055615064415e-02
5.649999999999943512e+00,7.061505744461812895e-02,2.738774465062990271e-02,4.108161697594485406e-02
5.659999999999943299e+00,7.024199360361225997e-02,2.725532517779169495e-02,4.088298776668754242e-02
5.669999999999943086e+00,6.987131726889077299e-02,2.712346129523695443e-02,4.068519194285542817e-02
5.679999999999942872e+00,6.950300556187606615e-02,2.699215240203812691e-02,4.048822860305718863e-02
5.689999999999942659e+00,6.913703544284754976e-02,2.686139795335563962e-02,4.029209693003345943e-02
5.699999999999942446e+00,6.877338371094159075e-02,2.673119746043790129e-02,4.009679619065684847e-02
5.709999999999942233e+00,6.841202700415160987e-02,2.660155049062127783e-02,3.990232573593191501e-02
5.719999999999942020e+00,6.805294179932799836e-02,2.647245666733013050e-02,3.970868500099519749e-02
5.729999999999941807e+00,6.769610441217811803e-02,2.634391567007678125e-02,3.951587350511517188e-02
5.739999999999941593e+00,6.734149099726635668e-02,2.621592723446153003e-02,3.932389085169229331e-02
5.749999999999941380e+00,6.698907754801411429e-02,2.608849115217265480e-02,3.913273672825898220e-02
5.759999999999941167e+00,6.663883989669976138e-02,2.596160727098641152e-02,3.894241090647961034e-02
5.769999999999940954e+00,6.629075371445866671e-02,2.583527549476701685e-02,3.875291324215052180e-02
5.779999999999940741e+00,6.594479451128321124e-02,2.570949578346667930e-02,3.856424367520001895e-02
