# Time / h, Dosage compartment conc. ng / mL, Central compartment conc. ng / mL, Peripheral compartment 1 conc. ng / mL
2.129999999999999949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.159999999999999976e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.190000000000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.220000000000000029e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.280000000000000082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.310000000000000109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.340000000000000135e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.370000000000000162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.429999999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.459999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.520000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.580000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.610000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.640000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.670000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.730000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.760000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.790000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.820000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.850000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.880000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.909999999999999809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.939999999999999836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.969999999999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.029999999999999916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.059999999999999942e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.089999999999999969e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.119999999999999996e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.180000000000000049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.210000000000000075e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.240000000000000102e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.270000000000000129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.330000000000000182e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.360000000000000209e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.390000000000000235e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.420000000000000262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.450000000000000289e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.480000000000000315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.510000000000000342e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.539999999999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.569999999999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.629999999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.659999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.689999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.719999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.810000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.840000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.870000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.930000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.990000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.080000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.110000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.140000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.169999999999999818e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.229999999999999871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.259999999999999898e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.289999999999999925e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.319999999999999951e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.349999999999999978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.380000000000000004e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.410000000000000031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.440000000000000058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.470000000000000084e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.530000000000000138e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.560000000000000164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.590000000000000191e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.620000000000000218e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.680000000000000271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.710000000000000298e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.740000000000000324e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.770000000000000351e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.829999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.859999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.889999999999999902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.919999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.949999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.979999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.040000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.130000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.160000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.190000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.220000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.280000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.340000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.370000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.430000000000000382e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.460000000000000409e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.490000000000000435e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.520000000000000462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.640000000000000568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.670000000000000595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.730000000000000648e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.760000000000000675e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.789999999999999591e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.819999999999999618e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.849999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999671e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.909999999999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.939999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.969999999999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.029999999999999805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.059999999999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.089999999999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.119999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.179999999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.239999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.270000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.330000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.360000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.390000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.420000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.480000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.510000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.540000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.570000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.630000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.690000000000000391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.720000000000000417e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.780000000000000471e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.810000000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.840000000000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000577e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.930000000000000604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.960000000000000631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.990000000000000657e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020000000000000684e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.049999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.079999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.109999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.139999999999999680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.169999999999999707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.229999999999999760e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.259999999999999787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.289999999999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.319999999999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.349999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.379999999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.409999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.439999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.469999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.530000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.560000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.590000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.620000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.650000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.680000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.710000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.740000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.770000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.830000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.860000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
