# Time / h, Dosage compartment conc. ng / mL, Central compartment conc. ng / mL, Peripheral compartment 1 conc. ng / mL
2.889999999999981029e+00,0.000000000000000000e+00,3.910944875807647048e-01,3.543865990860121939e-02
2.899999999999980815e+00,0.000000000000000000e+00,3.871707656000296649e-01,3.547269489123950487e-02
2.909999999999980602e+00,0.000000000000000000e+00,3.832904931434435447e-01,3.550245567433579080e-02
2.919999999999980389e+00,0.000000000000000000e+00,3.794531327570043189e-01,3.552803273145521690e-02
2.929999999999980176e+00,0.000000000000000000e+00,3.756581519563242377e-01,3.554951557009257412e-02
2.939999999999979963e+00,0.000000000000000000e+00,3.719050232266298828e-01,3.556699273167230474e-02
2.949999999999979750e+00,0.000000000000000000e+00,3.681932240227616671e-01,3.558055179154849534e-02
2.959999999999979536e+00,0.000000000000000000e+00,3.645222367691745569e-01,3.559027935900488382e-02
2.969999999999979323e+00,0.000000000000000000e+00,3.608915488599374610e-01,3.559626107725485933e-02
2.979999999999979110e+00,0.000000000000000000e+00,3.573006526587333975e-01,3.559858162344146926e-02
2.989999999999978897e+00,0.000000000000000000e+00,3.537490454988597710e-01,3.559732470863739145e-02
2.999999999999978684e+00,0.000000000000000000e+00,3.502362296832279842e-01,3.559257307784498281e-02
3.009999999999978471e+00,0.000000000000000000e+00,3.467617124843636600e-01,3.558440850999621680e-02
3.019999999999978257e+00,0.000000000000000000e+00,3.433250061444066414e-01,3.557291181795274593e-02
3.029999999999978044e+00,0.000000000000000000e+00,3.399256278751108806e-01,3.555816284850585318e-02
3.039999999999977831e+00,0.000000000000000000e+00,3.365630998578444943e-01,3.554024048237648670e-02
3.049999999999977618e+00,0.000000000000000000e+00,3.332369492435899305e-01,3.551922263421523895e-02
3.059999999999977405e+00,0.000000000000000000e+00,3.299467081529435242e-01,3.549518625260233984e-02
3.069999999999977192e+00,0.000000000000000000e+00,3.266919136761159970e-01,3.546820732004768439e-02
3.079999999999976978e+00,0.000000000000000000e+00,3.234721078729321242e-01,3.543836085299081895e-02
3.089999999999976765e+00,0.000000000000000000e+00,3.202868377728310123e-01,3.540572090180093417e-02
3.099999999999976552e+00,0.000000000000000000e+00,3.171356553748657658e-01,3.537036055077686508e-02
3.109999999999976339e+00,0.000000000000000000e+00,3.140181176477037650e-01,3.533235191814711185e-02
3.119999999999976126e+00,0.000000000000000000e+00,3.109338060067648457e-01,3.529175751948239459e-02
3.129999999999975913e+00,0.000000000000000000e+00,3.078823711210738057e-01,3.524862250270668212e-02
3.139999999999975699e+00,0.000000000000000000e+00,3.048634783976152951e-01,3.520299279145824856e-02
3.149999999999975486e+00,0.000000000000000000e+00,3.018767952329552973e-01,3.515491401231603946e-02
3.159999999999975273e+00,0.000000000000000000e+00,2.989219910165114569e-01,3.510443149098994853e-02
3.169999999999975060e+00,0.000000000000000000e+00,2.959987371305526915e-01,3.505159025232081754e-02
3.179999999999974847e+00,0.000000000000000000e+00,2.931067069501993028e-01,3.499643502028044334e-02
3.189999999999974634e+00,0.000000000000000000e+00,2.902455758434231425e-01,3.493901021797156392e-02
3.199999999999974420e+00,0.000000000000000000e+00,2.874150211710473357e-01,3.487935996762787927e-02
3.209999999999974207e+00,0.000000000000000000e+00,2.846147222867465576e-01,3.481752809061402359e-02
3.219999999999973994e+00,0.000000000000000000e+00,2.818443605370467009e-01,3.475355810742557922e-02
3.229999999999973781e+00,0.000000000000000000e+00,2.791036192613253197e-01,3.468749323768909737e-02
3.239999999999973568e+00,0.000000000000000000e+00,2.763921837918111857e-01,3.461937640016206352e-02
3.249999999999973355e+00,0.000000000000000000e+00,2.737097414535846207e-01,3.454925021273291125e-02
3.259999999999973141e+00,0.000000000000000000e+00,2.710559815645772197e-01,3.447715699242102916e-02
3.269999999999972928e+00,0.000000000000000000e+00,2.684305954355721280e-01,3.440313875537674704e-02
3.279999999999972715e+00,0.000000000000000000e+00,2.658332763702038748e-01,3.432723721688135665e-02
3.289999999999972502e+00,0.000000000000000000e+00,2.632637196649583178e-01,3.424949379134708399e-02
3.299999999999972289e+00,0.000000000000000000e+00,2.607216226091727540e-01,3.416994959231711704e-02
3.309999999999972076e+00,0.000000000000000000e+00,2.582066844850360865e-01,3.408864543246558493e-02
3.319999999999971863e+00,0.000000000000000000e+00,2.557186065675883246e-01,3.400562182359757185e-02
3.329999999999971649e+00,0.000000000000000000e+00,2.532570921247211393e-01,3.392091897664909622e-02
3.339999999999971436e+00,0.000000000000000000e+00,2.508218464171775297e-01,3.383457680168715231e-02
3.349999999999971223e+00,0.000000000000000000e+00,2.484125766985518236e-01,3.374663490790966169e-02
3.359999999999971010e+00,0.000000000000000000e+00,2.460289922152898989e-01,3.365713260364550097e-02
3.369999999999970797e+00,0.000000000000000000e+00,2.436708042066889623e-01,3.356610889635449485e-02
3.379999999999970584e+00,0.000000000000000000e+00,2.413377259048977153e-01,3.347360249262742310e-02
3.389999999999970370e+00,0.000000000000000000e+00,2.390294725349161875e-01,3.337965179818599970e-02
3.399999999999970157e+00,0.000000000000000000e+00,2.367457613145958761e-01,3.328429491788291450e-02
3.409999999999969944e+00,0.000000000000000000e+00,2.344863114546396621e-01,3.318756965570177075e-02
3.419999999999969731e+00,0.000000000000000000e+00,2.322508441586018657e-01,3.308951351475716146e-02
3.429999999999969518e+00,0.000000000000000000e+00,2.300390826228882191e-01,3.299016369729459303e-02
3.439999999999969305e+00,0.000000000000000000e+00,2.278507520367558936e-01,3.288955710469053384e-02
3.449999999999969091e+00,0.000000000000000000e+00,2.256855795823133615e-01,3.278773033745241428e-02
3.459999999999968878e+00,0.000000000000000000e+00,2.235432944345206452e-01,3.268471969521859893e-02
3.469999999999968665e+00,0.000000000000000000e+00,2.214236277611891512e-01,3.258056117675839358e-02
3.479999999999968452e+00,0.000000000000000000e+00,2.193263127229816423e-01,3.247529047997207985e-02
3.489999999999968239e+00,0.000000000000000000e+00,2.172510844734123481e-01,3.236894300189086665e-02
3.499999999999968026e+00,0.000000000000000000e+00,2.151976801588468824e-01,3.226155383867691795e-02
3.509999999999967812e+00,0.000000000000000000e+00,2.131658389185023539e-01,3.215315778562334581e-02
3.519999999999967599e+00,0.000000000000000000e+00,2.111553018844471163e-01,3.204378933715422428e-02
3.529999999999967386e+00,0.000000000000000000e+00,2.091658121816011295e-01,3.193348268682454777e-02
3.539999999999967173e+00,0.000000000000000000e+00,2.071971149277356261e-01,3.182227172732029347e-02
3.549999999999966960e+00,0.000000000000000000e+00,2.052489572334733614e-01,3.171019005045835892e-02
3.559999999999966747e+00,0.000000000000000000e+00,2.033210882022884469e-01,3.159727094718661061e-02
3.569999999999966533e+00,0.000000000000000000e+00,2.014132589305063781e-01,3.148354740758384923e-02
3.579999999999966320e+00,0.000000000000000000e+00,1.995252225073040897e-01,3.136905212085984440e-02
3.589999999999966107e+00,0.000000000000000000e+00,1.976567340147100116e-01,3.125381747535529997e-02
3.599999999999965894e+00,0.000000000000000000e+00,1.958075505276038464e-01,3.113787555854185748e-02
3.609999999999965681e+00,0.000000000000000000e+00,1.939774311137168750e-01,3.102125815702214129e-02
3.619999999999965468e+00,0.000000000000000000e+00,1.921661368336315956e-01,3.090399675652968914e-02
3.629999999999965254e+00,0.000000000000000000e+00,1.903734307407821680e-01,3.078612254192901465e-02
3.639999999999965041e+00,0.000000000000000000e+00,1.885990778814539137e-01,3.066766639721556567e-02
3.649999999999964828e+00,0.000000000000000000e+00,1.868428452947837326e-01,3.054865890551574509e-02
3.659999999999964615e+00,0.000000000000000000e+00,1.851045020127598251e-01,3.042913034908689696e-02
3.669999999999964402e+00,0.000000000000000000e+00,1.833838190602219698e-01,3.030911070931733078e-02
3.679999999999964189e+00,0.000000000000000000e+00,1.816805694548611905e-01,3.018862966672628684e-02
3.689999999999963975e+00,0.000000000000000000e+00,1.799945282072200614e-01,3.006771660096397084e-02
3.699999999999963762e+00,0.000000000000000000e+00,1.783254723206924297e-01,2.994640059081151925e-02
3.709999999999963549e+00,0.000000000000000000e+00,1.766731807915237207e-01,2.982471041418103402e-02
3.719999999999963336e+00,0.000000000000000000e+00,1.750374346088106325e-01,2.970267454811556518e-02
3.729999999999963123e+00,0.000000000000000000e+00,1.734180167545013307e-01,2.958032116878909351e-02
3.739999999999962910e+00,0.000000000000000000e+00,1.718147122033954477e-01,2.945767815150657568e-02
3.749999999999962697e+00,0.000000000000000000e+00,1.702273420535193316e-01,2.933476172250209374e-02
3.759999999999962483e+00,0.000000000000000000e+00,1.686557921682026173e-01,2.921157028428088970e-02
3.769999999999962270e+00,0.000000000000000000e+00,1.670999177392855084e-01,2.908811521303584016e-02
3.779999999999962057e+00,0.000000000000000000e+00,1.655595737330337602e-01,2.896440816566368120e-02
3.789999999999961844e+00,0.000000000000000000e+00,1.640346157909597646e-01,2.884046075596170128e-02
3.799999999999961631e+00,0.000000000000000000e+00,1.625249002298226331e-01,2.871628455462774468e-02
3.809999999999961418e+00,0.000000000000000000e+00,1.610302840416281411e-01,2.859189108926021503e-02
3.819999999999961204e+00,0.000000000000000000e+00,1.595506248936288118e-01,2.846729184435807525e-02
3.829999999999960991e+00,0.000000000000000000e+00,1.580857811283237213e-01,2.834249826132083372e-02
3.839999999999960778e+00,0.000000000000000000e+00,1.566356117634587763e-01,2.821752173844856507e-02
3.849999999999960565e+00,0.000000000000000000e+00,1.551999764920264369e-01,2.809237363094189630e-02
3.859999999999960352e+00,0.000000000000000000e+00,1.537787356822659657e-01,2.796706525090201026e-02
3.869999999999960139e+00,0.000000000000000000e+00,1.523717503776632065e-01,2.784160786733064913e-02
3.879999999999959925e+00,0.000000000000000000e+00,1.509788822969507227e-01,2.771601270613010745e-02
3.889999999999959712e+00,0.000000000000000000e+00,1.495999938341077973e-01,2.759029095010323909e-02
3.899999999999959499e+00,0.000000000000000000e+00,1.482349480583603496e-01,2.746445373895345377e-02
3.909999999999959286e+00,0.000000000000000000e+00,1.468836087141810187e-01,2.733851216928471356e-02
3.919999999999959073e+00,0.000000000000000000e+00,1.455458402212891078e-01,2.721247729460153988e-02
3.929999999999958860e+00,0.000000000000000000e+00,1.442215076746505564e-01,2.708636012530901693e-02
3.939999999999958646e+00,0.000000000000000000e+00,1.429104768444780793e-01,2.696017162871277434e-02
3.949999999999958433e+00,0.000000000000000000e+00,1.416126141762309998e-01,2.683392272901900105e-02
3.959999999999958220e+00,0.000000000000000000e+00,1.403277867906153886e-01,2.670762430733444534e-02
3.969999999999958007e+00,0.000000000000000000e+00,1.390558624835839252e-01,2.658128720166641132e-02
3.979999999999957794e+00,0.000000000000000000e+00,1.377967097263360641e-01,2.645492220692275895e-02
3.989999999999957581e+00,0.000000000000000000e+00,1.365501976653178406e-01,2.632854007491190057e-02
3.999999999999957367e+00,0.000000000000000000e+00,1.353161961222220377e-01,2.620215151434281131e-02
4.009999999999957154e+00,0.000000000000000000e+00,1.340945755939881301e-01,2.607576719082501521e-02
4.019999999999956941e+00,0.000000000000000000e+00,1.328852072528022010e-01,2.594939772686860255e-02
4.029999999999956728e+00,0.000000000000000000e+00,1.316879629460971368e-01,2.582305370188420907e-02
4.039999999999956515e+00,0.000000000000000000e+00,1.305027151965524046e-01,2.569674565218303675e-02
4.049999999999956302e+00,0.000000000000000000e+00,1.293293372020941634e-01,2.557048407097683648e-02
4.059999999999956088e+00,0.000000000000000000e+00,1.281677028358953474e-01,2.544427940837791502e-02
4.069999999999955875e+00,0.000000000000000000e+00,1.270176866463754717e-01,2.531814207139914188e-02
4.079999999999955662e+00,0.000000000000000000e+00,1.258791638572007432e-01,2.519208242395393899e-02
4.089999999999955449e+00,0.000000000000000000e+00,1.247520103672841441e-01,2.506611078685628408e-02
4.099999999999955236e+00,0.000000000000000000e+00,1.236361027507852095e-01,2.494023743782071076e-02
4.109999999999955023e+00,0.000000000000000000e+00,1.225313182571102638e-01,2.481447261146231195e-02
4.119999999999954809e+00,0.000000000000000000e+00,1.214375348109122815e-01,2.468882649929673642e-02
4.129999999999954596e+00,0.000000000000000000e+00,1.203546310120909013e-01,2.456330924974018531e-02
4.139999999999954383e+00,0.000000000000000000e+00,1.192824861357924399e-01,2.443793096810942256e-02
4.149999999999954170e+00,0.000000000000000000e+00,1.182209801324099474e-01,2.431270171662175753e-02
4.159999999999953957e+00,0.000000000000000000e+00,1.171699936275831244e-01,2.418763151439506931e-02
4.169999999999953744e+00,0.000000000000000000e+00,1.161294079221983216e-01,2.406273033744778245e-02
4.179999999999953531e+00,0.000000000000000000e+00,1.150991049923886511e-01,2.393800811869888426e-02
4.189999999999953317e+00,0.000000000000000000e+00,1.140789674895338196e-01,2.381347474796791444e-02
4.199999999999953104e+00,0.000000000000000000e+00,1.130688787402602813e-01,2.368914007197497548e-02
4.209999999999952891e+00,0.000000000000000000e+00,1.120687227464411823e-01,2.356501389434071531e-02
4.219999999999952678e+00,0.000000000000000000e+00,1.110783841851962772e-01,2.344110597558635156e-02
4.229999999999952465e+00,0.000000000000000000e+00,1.100977484088920821e-01,2.331742603313364387e-02
4.239999999999952252e+00,0.000000000000000000e+00,1.091267014451417633e-01,2.319398374130491811e-02
4.249999999999952038e+00,0.000000000000000000e+00,1.081651299968051372e-01,2.307078873132305252e-02
4.259999999999951825e+00,0.000000000000000000e+00,1.072129214419887955e-01,2.294785059131148469e-02
4.269999999999951612e+00,0.000000000000000000e+00,1.062699638340459107e-01,2.282517886629420456e-02
4.279999999999951399e+00,0.000000000000000000e+00,1.053361459015763890e-01,2.270278305819575793e-02
4.289999999999951186e+00,0.000000000000000000e+00,1.044113570484268283e-01,2.258067262584125684e-02
4.299999999999950973e+00,0.000000000000000000e+00,1.034954873536904907e-01,2.245885698495635532e-02
4.309999999999950759e+00,0.000000000000000000e+00,1.025884275717073441e-01,2.233734550816727366e-02
4.319999999999950546e+00,0.000000000000000000e+00,1.016900691320639927e-01,2.221614752500078102e-02
4.329999999999950333e+00,0.000000000000000000e+00,1.008003041395937466e-01,2.209527232188421286e-02
4.339999999999950120e+00,0.000000000000000000e+00,9.991902537437664933e-02,2.197472914214544659e-02
4.349999999999949907e+00,0.000000000000000000e+00,9.904612629173938088e-02,2.185452718601293629e-02
4.359999999999949694e+00,0.000000000000000000e+00,9.818150102225527143e-02,2.173467561061567105e-02
4.369999999999949480e+00,0.000000000000000000e+00,9.732504437174441247e-02,2.161518352998320971e-02
4.379999999999949267e+00,0.000000000000000000e+00,9.647665182127347638e-02,2.149606001504566002e-02
4.389999999999949054e+00,0.000000000000000000e+00,9.563621952715591068e-02,2.137731409363369250e-02
4.399999999999948841e+00,0.000000000000000000e+00,9.480364432095186866e-02,2.125895475047853006e-02
4.409999999999948628e+00,0.000000000000000000e+00,9.397882370946807062e-02,2.114099092721195144e-02
4.419999999999948415e+00,0.000000000000000000e+00,9.316165587475801202e-02,2.102343152236629126e-02
4.429999999999948201e+00,0.000000000000000000e+00,9.235203967412182469e-02,2.090628539137445036e-02
4.439999999999947988e+00,0.000000000000000000e+00,9.154987464010633236e-02,2.078956134656986809e-02
4.449999999999947775e+00,0.000000000000000000e+00,9.075506098050510617e-02,2.067326815718655356e-02
4.459999999999947562e+00,0.000000000000000000e+00,8.996749957835829814e-02,2.055741454935906820e-02
4.469999999999947349e+00,0.000000000000000000e+00,8.918712238130503678e-02,2.044200023279298464e-02
4.479999999999947136e+00,0.000000000000000000e+00,8.841394253735257447e-02,2.032700229588770349e-02
4.489999999999946922e+00,0.000000000000000000e+00,8.764790650401148298e-02,2.021241892579261901e-02
4.499999999999946709e+00,0.000000000000000000e+00,8.688895510878887063e-02,2.009825009637424345e-02
4.509999999999946496e+00,0.000000000000000000e+00,8.613702938501512085e-02,1.998449580225512140e-02
4.519999999999946283e+00,0.000000000000000000e+00,8.539207057184394767e-02,1.987115605881381239e-02
4.529999999999946070e+00,0.000000000000000000e+00,8.465402011425240958e-02,1.975823090218491174e-02
4.539999999999945857e+00,0.000000000000000000e+00,8.392281966304088181e-02,1.964572038925902972e-02
4.549999999999945643e+00,0.000000000000000000e+00,8.319841107483304243e-02,1.953362459768280199e-02
4.559999999999945430e+00,0.000000000000000000e+00,8.248073641207592788e-02,1.942194362585888956e-02
4.569999999999945217e+00,0.000000000000000000e+00,8.176973794303989129e-02,1.931067759294597536e-02
4.579999999999945004e+00,0.000000000000000000e+00,8.106535814181858868e-02,1.919982663885877461e-02
4.589999999999944791e+00,0.000000000000000000e+00,8.036753968832900663e-02,1.908939092426801404e-02
4.599999999999944578e+00,0.000000000000000000e+00,7.967622546831147623e-02,1.897937063060044921e-02
4.609999999999944365e+00,0.000000000000000000e+00,7.899135857332964528e-02,1.886976596003886453e-02
4.619999999999944151e+00,0.000000000000000000e+00,7.831288230077046442e-02,1.876057713552206282e-02
4.629999999999943938e+00,0.000000000000000000e+00,7.764074015384422878e-02,1.865180440074487578e-02
4.639999999999943725e+00,0.000000000000000000e+00,7.697487584158457796e-02,1.854344802015815002e-02
4.649999999999943512e+00,0.000000000000000000e+00,7.631523327884841279e-02,1.843550827896876104e-02
4.659999999999943299e+00,0.000000000000000000e+00,7.566175658631602019e-02,1.832798548313961662e-02
4.669999999999943086e+00,0.000000000000000000e+00,7.501439009049098994e-02,1.822087995938963603e-02
4.679999999999942872e+00,0.000000000000000000e+00,7.437307832370024241e-02,1.811419205519376741e-02
4.689999999999942659e+00,0.000000000000000000e+00,7.373776602409398695e-02,1.800792213878298076e-02
4.699999999999942446e+00,0.000000000000000000e+00,7.310839813564580514e-02,1.790207059914427842e-02
4.709999999999942233e+00,0.000000000000000000e+00,7.248491980815258140e-02,1.779663784602067422e-02
4.719999999999942020e+00,0.000000000000000000e+00,7.186727639723453076e-02,1.769162430991121776e-02
4.729999999999941807e+00,0.000000000000000000e+00,7.125541346433517109e-02,1.758703044207097013e-02
4.739999999999941593e+00,0.000000000000000000e+00,7.064927677672137862e-02,1.748285671451102821e-02
4.749999999999941380e+00,0.000000000000000000e+00,7.004881230748333243e-02,1.737910361999850731e-02
4.759999999999941167e+00,0.000000000000000000e+00,6.945396623553454218e-02,1.727577167205654463e-02
4.769999999999940954e+00,0.000000000000000000e+00,6.886468494561183429e-02,1.717286140496430621e-02
4.779999999999940741e+00,0.000000000000000000e+00,6.828091502827536574e-02,1.707037337375698002e-02
4.789999999999940528e+00,0.000000000000000000e+00,6.770260327990862415e-02,1.696830815422577243e-02
4.799999999999940314e+00,0.000000000000000000e+00,6.712969670271841383e-02,1.686666634291792560e-02
4.809999999999940101e+00,0.000000000000000000e+00,6.656214250473485583e-02,1.676544855713669666e-02
4.819999999999939888e+00,0.000000000000000000e+00,6.599988809981141569e-02,1.666465543494136808e-02
4.829999999999939675e+00,0.000000000000000000e+00,6.544288110762487565e-02,1.656428763514725122e-02
4.839999999999939462e+00,0.000000000000000000e+00,6.489106935367532081e-02,1.646434583732566889e-02
4.849999999999939249e+00,0.000000000000000000e+00,6.434440086928619462e-02,1.636483074180398317e-02
4.859999999999939035e+00,0.000000000000000000e+00,6.380282389160422951e-02,1.626574306966557110e-02
4.869999999999938822e+00,0.000000000000000000e+00,6.326628686359951625e-02,1.616708356274983854e-02
4.879999999999938609e+00,0.000000000000000000e+00,6.273473843406546235e-02,1.606885298365220982e-02
4.889999999999938396e+00,0.000000000000000000e+00,6.220812745761877816e-02,1.597105211572413461e-02
4.899999999999938183e+00,0.000000000000000000e+00,6.168640299469951849e-02,1.587368176307309142e-02
4.909999999999937970e+00,0.000000000000000000e+00,6.116951431157105490e-02,1.577674275056258069e-02
4.919999999999937756e+00,0.000000000000000000e+00,6.065741088032008954e-02,1.568023592381211778e-02
4.929999999999937543e+00,0.000000000000000000e+00,6.015004237885664129e-02,1.558416214919725734e-02
4.939999999999937330e+00,0.000000000000000000e+00,5.964735869091405962e-02,1.548852231384956896e-02
4.949999999999937117e+00,0.000000000000000000e+00,5.914930990604900379e-02,1.539331732565664065e-02
4.959999999999936904e+00,0.000000000000000000e+00,5.865584631964149143e-02,1.529854811326209971e-02
4.969999999999936691e+00,0.000000000000000000e+00,5.816691843289482911e-02,1.520421562606558488e-02
4.979999999999936477e+00,0.000000000000000000e+00,5.768247695283564708e-02,1.511032083422276032e-02
4.989999999999936264e+00,0.000000000000000000e+00,5.720247279231393395e-02,1.501686472864532246e-02
4.999999999999936051e+00,0.000000000000000000e+00,5.672685707000296729e-02,1.492384832100098098e-02
5.009999999999935838e+00,0.000000000000000000e+00,5.625558111039939690e-02,1.483127264371347787e-02
5.019999999999935625e+00,0.000000000000000000e+00,5.578859644382311300e-02,1.473913874996257353e-02
5.029999999999935412e+00,0.000000000000000000e+00,5.532585480641741965e-02,1.464744771368405203e-02
5.039999999999935199e+00,0.000000000000000000e+00,5.486730814014890295e-02,1.455620062956972972e-02
5.049999999999934985e+00,0.000000000000000000e+00,5.441290859280746572e-02,1.446539861306743446e-02
5.059999999999934772e+00,0.000000000000000000e+00,5.396260851800635527e-02,1.437504280038102988e-02
5.069999999999934559e+00,0.000000000000000000e+00,5.351636047518212175e-02,1.428513434847039631e-02
5.079999999999934346e+00,0.000000000000000000e+00,5.307411722959467365e-02,1.419567443505143772e-02
5.089999999999934133e+00,0.000000000000000000e+00,5.263583175232720845e-02,1.410666425859608518e-02
5.099999999999933920e+00,0.000000000000000000e+00,5.220145722028626811e-02,1.401810503833229686e-02
5.109999999999933706e+00,0.000000000000000000e+00,5.177094701620171130e-02,1.392999801424404591e-02
5.119999999999933493e+00,0.000000000000000000e+00,5.134425472862672035e-02,1.384234444707133430e-02
5.129999999999933280e+00,0.000000000000000000e+00,5.092133415193780821e-02,1.375514561831018764e-02
5.139999999999933067e+00,0.000000000000000000e+00,5.050213928633480454e-02,1.366840283021266214e-02
5.149999999999932854e+00,0.000000000000000000e+00,5.008662433784087653e-02,1.358211740578682374e-02
5.159999999999932641e+00,0.000000000000000000e+00,4.967474371830250118e-02,1.349629068879677415e-02
5.169999999999932427e+00,0.000000000000000000e+00,4.926645204538949996e-02,1.341092404376263356e-02
5.179999999999932214e+00,0.000000000000000000e+00,4.886170414259496247e-02,1.332601885596054921e-02
5.189999999999932001e+00,0.000000000000000000e+00,4.846045503923538528e-02,1.324157653142268853e-02
5.199999999999931788e+00,0.000000000000000000e+00,4.806265997045054694e-02,1.315759849693724781e-02
5.209999999999931575e+00,0.000000000000000000e+00,4.766827437720352195e-02,1.307408620004844174e-02
5.219999999999931362e+00,0.000000000000000000e+00,4.727725390628077090e-02,1.299104110905651387e-02
5.229999999999931148e+00,0.000000000000000000e+00,4.688955441029202253e-02,1.290846471301772616e-02
5.239999999999930935e+00,0.000000000000000000e+00,4.650513194767036396e-02,1.282635852174437464e-02
5.249999999999930722e+00,0.000000000000000000e+00,4.612394278267220593e-02,1.274472406580476683e-02
5.259999999999930509e+00,0.000000000000000000e+00,4.574594338537727595e-02,1.266356289652324080e-02
5.269999999999930296e+00,0.000000000000000000e+00,4.537109251204433924e-02,1.258287599588929322e-02
5.279999999999930083e+00,0.000000000000000000e+00,4.499941592956580028e-02,1.250264577151479276e-02
5.289999999999929869e+00,0.000000000000000000e+00,4.463091832295019296e-02,1.242286162423113585e-02
5.299999999999929656e+00,0.000000000000000000e+00,4.426557614264955282e-02,1.234352115805370000e-02
5.309999999999929443e+00,0.000000000000000000e+00,4.390336590003621892e-02,1.226462199969901266e-02
5.319999999999929230e+00,0.000000000000000000e+00,4.354426416740286854e-02,1.218616179858476520e-02
5.329999999999929017e+00,0.000000000000000000e+00,4.318824757796248942e-02,1.210813822682979893e-02
5.339999999999928804e+00,0.000000000000000000e+00,4.283529282584841447e-02,1.203054897925412252e-02
5.349999999999928590e+00,0.000000000000000000e+00,4.248537666611428704e-02,1.195339177337889115e-02
5.359999999999928377e+00,0.000000000000000000e+00,4.213847591473408177e-02,1.187666434942642561e-02
5.369999999999928164e+00,0.000000000000000000e+00,4.179456744860209072e-02,1.180036447032019840e-02
5.379999999999927951e+00,0.000000000000000000e+00,4.145362820553294414e-02,1.172448992168484590e-02
5.389999999999927738e+00,0.000000000000000000e+00,4.111563518426158970e-02,1.164903851184615445e-02
5.399999999999927525e+00,0.000000000000000000e+00,4.078056544444329246e-02,1.157400807183107255e-02
5.409999999999927311e+00,0.000000000000000000e+00,4.044839610665366264e-02,1.149939645536770388e-02
5.419999999999927098e+00,0.000000000000000000e+00,4.011910435238861400e-02,1.142520153888531079e-02
5.429999999999926885e+00,0.000000000000000000e+00,3.979266742406440543e-02,1.135142122151431426e-02
5.439999999999926672e+00,0.000000000000000000e+00,3.946906262501759938e-02,1.127805342508628877e-02
5.449999999999926459e+00,0.000000000000000000e+00,3.914826731950510341e-02,1.120509609413396744e-02
5.459999999999926246e+00,0.000000000000000000e+00,3.883025893270414253e-02,1.113254719589124551e-02
5.469999999999926033e+00,0.000000000000000000e+00,3.851501495071225911e-02,1.106040472029316823e-02
5.479999999999925819e+00,0.000000000000000000e+00,3.820251292054733377e-02,1.098866667997594124e-02
5.489999999999925606e+00,0.000000000000000000e+00,3.789273045014756452e-02,1.091733111027693229e-02
5.499999999999925393e+00,0.000000000000000000e+00,3.758564520837147371e-02,1.084639606923465741e-02
5.509999999999925180e+00,0.000000000000000000e+00,3.728123492499790803e-02,1.077585963758879647e-02
5.519999999999924967e+00,0.000000000000000000e+00,3.697947739072605933e-02,1.070571991878018631e-02
5.529999999999924754e+00,0.000000000000000000e+00,3.668035045717540910e-02,1.063597503895081717e-02
5.539999999999924540e+00,0.000000000000000000e+00,3.638383203688579787e-02,1.056662314694384319e-02
5.549999999999924327e+00,0.000000000000000000e+00,3.608990010331736970e-02,1.049766241430356850e-02
5.559999999999924114e+00,0.000000000000000000e+00,3.579853269085059297e-02,1.042909103527545761e-02
5.569999999999923901e+00,0.000000000000000000e+00,3.550970789478628126e-02,1.036090722680613717e-02
5.579999999999923688e+00,0.000000000000000000e+00,3.522340387134555162e-02,1.029310922854338207e-02
5.589999999999923475e+00,0.000000000000000000e+00,3.493959883766985935e-02,1.022569530283613283e-02
5.599999999999923261e+00,0.000000000000000000e+00,3.465827107182098410e-02,1.015866373473448339e-02
5.609999999999923048e+00,0.000000000000000000e+00,3.437939891278101595e-02,1.009201283198968291e-02
5.619999999999922835e+00,0.000000000000000000e+00,3.410296076045239710e-02,1.002574092505414266e-02
5.629999999999922622e+00,0.000000000000000000e+00,3.382893507565787328e-02,9.959846367081429119e-03
5.639999999999922409e+00,0.000000000000000000e+00,3.355730038014051453e-02,9.894327533926265683e-03
5.649999999999922196e+00,0.000000000000000000e+00,3.328803525656373608e-02,9.829182824144534411e-03
5.659999999999921982e+00,0.000000000000000000e+00,3.302111834851124972e-02,9.764410658993272554e-03
5.669999999999921769e+00,0.000000000000000000e+00,3.275652836048712629e-02,9.700009482430677760e-03
5.679999999999921556e+00,0.000000000000000000e+00,3.249424405791572629e-02,9.635977761116101131e-03
5.689999999999921343e+00,0.000000000000000000e+00,3.223424426714176227e-02,9.572313984410055904e-03
5.699999999999921130e+00,0.000000000000000000e+00,3.197650787543025730e-02,9.509016664374208769e-03
5.709999999999920917e+00,0.000000000000000000e+00,3.172101383096656568e-02,9.446084335771386814e-03
5.719999999999920703e+00,0.000000000000000000e+00,3.146774114285637303e-02,9.383515556065567115e-03
5.729999999999920490e+00,0.000000000000000000e+00,3.121666888112566846e-02,9.321308905421897550e-03
5.739999999999920277e+00,0.000000000000000000e+00,3.096777617672080013e-02,9.259462986706672519e-03
5.749999999999920064e+00,0.000000000000000000e+00,3.072104222150840586e-02,9.197976425487345079e-03
5.759999999999919851e+00,0.000000000000000000e+00,3.047644626827546166e-02,9.136847870032528685e-03
5.769999999999919638e+00,0.000000000000000000e+00,3.023396763072928872e-02,9.076075991311993718e-03
5.779999999999919424e+00,0.000000000000000000e+00,2.999358568349750134e-02,9.015659482996665752e-03
